id,time_days,timestamp_ms,latitude,longitude,magnitude,parent_id,generation,time_utc,parent_idx,parent_eta,forman_curvature,degree
sim_153,0.12393945601851852,1782349381758,10.490238274263916,-68.50128399145375,2.0,us6000t7zp,1,2026-06-25 01:03:01,1.0,1.8794727227179145e-05,-259.0,1
sim_293,0.12552510416666668,1782349518758,10.30265849097365,-68.51021897752985,2.0,us6000t7zc,1,2026-06-25 01:05:18,1.0,9.284396584562946e-05,-259.0,1
sim_366,0.13136638888888888,1782350023445,10.469052800771872,-68.79163286546047,2.4,sim_201,2,2026-06-25 01:13:43,1.0,0.0005129463883138424,-259.0,1
sim_97,0.13291601851851853,1782350157333,10.204307777342695,-68.46809850256489,2.2,us6000t7zp,1,2026-06-25 01:15:57,1.0,0.00027595622127548925,-259.0,1
sim_181,0.14206940972222223,1782350948186,10.389583840950005,-68.4584608005278,2.4,us6000t7zp,1,2026-06-25 01:29:08,1.0,1.239702590324935e-05,-259.0,1
sim_26,0.1462526273148148,1782351309616,11.688713091883104,-69.10306319118814,2.1,us6000t7zp,1,2026-06-25 01:35:09,1.0,0.011149064660858276,-259.0,1
sim_63,0.14684982638888888,1782351361214,10.490818783876833,-68.38707547255957,3.0,us6000t7zp,1,2026-06-25 01:36:01,1.0,5.7321131775038454e-05,-259.0,1
sim_219,0.15256378472222223,1782351854900,10.485792806735487,-68.58140745227819,2.7,us6000t7zc,1,2026-06-25 01:44:14,0.0,6.270857192361098e-05,-33.0,1
sim_141,0.15948949074074073,1782352453281,10.56067126682767,-69.24506485573727,2.1,us6000t7zp,1,2026-06-25 01:54:13,1.0,0.0036948551031289784,-259.0,1
sim_135,0.16401560185185185,1782352844337,10.294446532139292,-68.44090001824043,3.0,us6000t7zp,1,2026-06-25 02:00:44,1.0,0.0001323600445641761,-259.0,1
sim_267,0.16693032407407407,1782353096169,10.430509613082824,-68.49930502876991,2.7,us6000t7zc,1,2026-06-25 02:04:56,1.0,4.9698889079739415e-06,-259.0,1
sim_314,0.16784356481481483,1782353175073,10.446021153250504,-68.50876635555109,2.0,us6000t7zc,1,2026-06-25 02:06:15,0.0,5.854792843181391e-06,-33.0,1
sim_256,0.16799862268518517,1782353188470,10.629133456295088,-68.80501030348591,4.7,us6000t7zc,1,2026-06-25 02:06:28,1.0,0.000950585237712468,-259.0,1
sim_129,0.1826774189814815,1782354456718,10.3982991424772,-68.49169259986523,2.4,us6000t7zp,1,2026-06-25 02:27:36,1.0,1.2432349045812799e-05,-259.0,1
sim_376,0.18293737268518517,1782354479178,10.589556283338773,-68.7220441564685,2.5,sim_256,2,2026-06-25 02:27:59,1.0,0.0006028833793871456,-259.0,1
sim_66,0.18677611111111111,1782354810845,10.428872172096732,-68.51661535888226,2.8,us6000t7zp,1,2026-06-25 02:33:30,0.0,2.4719300698953504e-06,-33.0,1
sim_202,0.19134354166666667,1782355205471,10.307201084590488,-68.59028881292828,3.1,us6000t7zp,1,2026-06-25 02:40:05,1.0,0.00022383921048821435,-259.0,1
sim_157,0.1927955787037037,1782355330927,10.344199631560818,-68.66555415139358,2.1,us6000t7zp,1,2026-06-25 02:42:10,1.0,0.0003358660547335249,-259.0,1
sim_301,0.2042718287037037,1782356322475,10.533896110561104,-69.11346913584579,2.5,us6000t7zc,1,2026-06-25 02:58:42,1.0,0.0032525164620960862,-259.0,1
sim_149,0.20559186342592592,1782356436526,10.309595423691446,-68.47362804894088,2.4,us6000t7zp,1,2026-06-25 03:00:36,1.0,0.00012637765799754298,-259.0,1
sim_329,0.2100429513888889,1782356821100,10.810031516474483,-67.05064791568873,2.2,us6000t7zc,1,2026-06-25 03:07:01,1.0,0.01713678376910474,-259.0,1
sim_109,0.21963436342592593,1782357649798,10.37749105571872,-68.41755414580255,3.4,us6000t7zp,1,2026-06-25 03:20:49,1.0,5.2659689220124344e-05,-259.0,1
sim_123,0.2349079050925926,1782358969432,9.179420702572148,-67.63727076420544,2.4,us6000t7zp,1,2026-06-25 03:42:49,1.0,0.02065074708324254,-259.0,1
sim_231,0.24046613425925925,1782359449663,10.478398551042948,-68.38587160606842,2.2,us6000t7zc,1,2026-06-25 03:50:49,1.0,8.42946206893492e-05,-259.0,1
sim_84,0.2490813773148148,1782360194020,9.594710249065503,-67.20822935309971,3.2,us6000t7zp,1,2026-06-25 04:03:14,1.0,0.021913163753599994,-259.0,2
sim_346,0.2503865162037037,1782360306784,9.597518554114112,-67.14833739894726,3.4,sim_84,2,2026-06-25 04:05:06,126.0,0.003558811435221789,1.0,1
sim_37,0.25086552083333336,1782360348170,11.394755574892384,-67.63841478986535,2.5,us6000t7zp,1,2026-06-25 04:05:48,1.0,0.015570585476508452,-259.0,1
sim_233,0.2577892013888889,1782360946376,10.498258417886785,-68.57723486939784,2.1,us6000t7zc,1,2026-06-25 04:15:46,0.0,0.00012567051724202607,-33.0,1
sim_216,0.2824753125,1782363079256,10.653427802907444,-68.40707942185917,2.8,us6000t7zp,1,2026-06-25 04:51:19,1.0,0.0005700087309169182,-259.0,1
sim_186,0.28281064814814816,1782363108229,10.747642636874255,-68.2404536417441,2.1,us6000t7zp,1,2026-06-25 04:51:48,1.0,0.0016484090719919506,-259.0,1
sim_162,0.2846551736111111,1782363267596,9.31309987449958,-67.459309472775,2.1,us6000t7zp,1,2026-06-25 04:54:27,1.0,0.025041578628486952,-259.0,1
